Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
trump,WEST_ACTORS,AGENT,tell,active,-0.745980978012085,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,tell,active,-0.745980978012085,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,sell,active,-0.745980978012085,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,sell,active,-0.745980978012085,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,attack,active,-0.745980978012085,0.0,True,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,start,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,know,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,tell,active,-0.6657393574714661,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,tell,active,-0.6657393574714661,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,think,active,-0.5469601154327393,0.0526,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,drive,active,-0.5469601154327393,0.0526,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,go,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,bring,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,feed,active,0.0,0.0,False,True,IN_GROUP
trump,WEST_ACTORS,AGENT,figure,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,figure,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,step,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,milk,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,use,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,execute,active,0.0,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,begin,active,0.0,0.0455,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,form,active,0.0,0.0455,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,keep,active,-0.6979767680168152,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,prepare,active,-0.7804343700408936,0.0133,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,prepare,active,-0.7804343700408936,0.0133,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,drag,active,-0.7804343700408936,0.0133,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,have,active,-0.7804343700408936,0.0133,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,have,active,-0.7804343700408936,0.0133,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,force,passive,0.0,0.0,False,True,IN_GROUP
kiev,UKR_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,affect,passive,-0.8358707427978516,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,gain,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,perceive,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,perceive,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,see,active,-0.6259608864784241,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,get,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,reach,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,intercept,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,declare,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,declare,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,do,active,0.0,0.0,False,True,IN_GROUP
un,INTL_ACTORS,AGENT,launch,active,-0.513523519039154,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,launch,active,-0.513523519039154,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,decide,active,0.637709379196167,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,support,active,0.637709379196167,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,argue,active,-0.8289238810539246,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,want,active,-0.8289238810539246,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,prepare,active,-0.8289238810539246,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,prepare,active,-0.8289238810539246,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,live,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,find,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,keep,active,0.0,0.0476,False,True,IN_GROUP
they,OUT_GROUP,AGENT,sign,active,0.0,0.0263,False,True,OUT_GROUP
un,INTL_ACTORS,AGENT,sound,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,save,active,0.7414908409118652,0.05,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,save,active,0.7414908409118652,0.05,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,think,active,0.49516943097114563,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,look,active,0.49516943097114563,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,look,active,0.49516943097114563,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,decide,active,0.0,0.0238,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,want,active,0.0,0.0238,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,meet,active,0.0,0.0238,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,come,active,0.0,0.0238,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,respond,active,0.0,0.0169,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,invite,active,0.0,0.0169,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,invite,active,0.0,0.0169,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,want,active,0.0,0.0169,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,do,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,say,active,-0.5107848048210144,0.0476,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,trust,active,-0.5107848048210144,0.0476,False,True,IN_GROUP
putin,RU_POLITICAL,PATIENT,trust,active,-0.5107848048210144,0.0476,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,lie,active,-0.7106568813323975,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,confirm,active,0.0,0.0233,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,see,active,0.0,0.0233,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,come,active,0.0,0.0909,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,go,active,-0.7363430261611938,0.0339,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,go,active,-0.7363430261611938,0.0339,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,say,active,-0.7363430261611938,0.0339,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,understand,active,0.6474180221557617,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,understand,active,0.6474180221557617,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,make,active,0.0,0.0385,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,come,active,0.0,0.0385,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0222,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,want,active,0.0,0.0222,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,end,active,0.0,0.0222,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,make,active,0.0,0.0222,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,benefit,active,0.0,0.0222,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,benefit,active,0.0,0.0222,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,declare,active,0.0,0.0222,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,cheer,active,0.6451128721237183,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,know,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,respect,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,want,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,AGENT,respond,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,respond,active,0.5134556293487549,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,fight,active,-0.8418917655944824,0.0,False,True,IN_GROUP
china,INTL_ACTORS,AGENT,think,active,-0.8418917655944824,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,fight,active,-0.8418917655944824,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,pay,active,-0.5651642680168152,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,pay,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,pay,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,pay,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,tell,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,tell,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,become,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,serve,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,betray,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,betray,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,fight,active,-0.6961277723312378,0.0141,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,fight,active,-0.7915201187133789,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,fight,active,-0.7915201187133789,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,do,active,-0.7073269486427307,0.0333,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,do,active,-0.7073269486427307,0.0333,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,attend,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.9339202642440796,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,continue,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,declare,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,discuss,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,spread,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,deprive,active,0.0,0.0303,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,want,active,-0.6982449293136597,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,destroy,active,-0.6982449293136597,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,want,active,-0.6982449293136597,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,want,active,-0.6982449293136597,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,respond,active,-0.8099010586738586,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,drop,active,-0.8099010586738586,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,hold,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,hold,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,speak,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,oppose,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,oppose,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,base,passive,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,AGENT,think,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,intimidate,active,-0.5549341440200806,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,go,active,-0.823714554309845,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,come,active,-0.5655451416969299,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,attack,active,-0.6034804582595825,0.0,True,False,NAMED_ENTITY
germany,WEST_ACTORS,PATIENT,attack,active,-0.6034804582595825,0.0,True,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,say,active,-0.6034804582595825,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,lead,active,0.0,0.0526,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,go,active,-0.7787806987762451,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,attack,active,-0.7787806987762451,0.0,True,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,launch,active,-0.7787806987762451,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,launch,active,-0.7787806987762451,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,turn,active,0.6548600792884827,0.0667,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,attack,active,-0.5917242765426636,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,attack,active,-0.5917242765426636,0.0,True,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,play,active,-0.8416927456855774,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,give,active,-0.8416927456855774,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,ban,active,-0.8416927456855774,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,achieve,passive,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,provide,active,-0.741052508354187,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,provide,active,-0.741052508354187,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,go,active,-0.8388416171073914,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,blow,active,-0.8388416171073914,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,make,active,-0.6254730224609375,0.0435,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,scar,active,-0.6254730224609375,0.0435,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,go,active,-0.6254730224609375,0.0435,False,True,OUT_GROUP
eu,WEST_ACTORS,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,work,active,-0.8782251477241516,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,occupy,active,-0.8782251477241516,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,occupy,active,-0.8782251477241516,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,require,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,fall,active,0.0,0.0244,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,reflect,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,cut,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,think,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,bind,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,play,active,-0.549636721611023,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,happen,active,-0.549636721611023,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,invade,active,0.0,0.0,True,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,invade,active,0.0,0.0,True,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,refuse,active,-0.6481208801269531,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,apply,active,-0.6481208801269531,0.0,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,mobilize,active,0.0,0.0,False,False,NAMED_ENTITY
poland,WEST_ACTORS,AGENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,occupy,active,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,say,active,0.0,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,PATIENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,change,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,get,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,leave,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,tell,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,acquire,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,talk,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,have,active,-0.6023368239402771,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,live,active,-0.8919398784637451,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,discriminate,passive,-0.6597632765769958,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,say,active,-0.6313669085502625,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,-0.6313669085502625,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,like,active,-0.6750252842903137,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,like,active,-0.6750252842903137,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,look,active,-0.6750252842903137,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,understand,active,-0.7315395474433899,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.7315395474433899,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,go,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,explain,active,-0.6590992212295532,0.0417,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,care,active,-0.8483223915100098,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,use,active,-0.7582952380180359,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,say,passive,0.6122043132781982,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,drool,active,0.8616007566452026,0.05,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,PATIENT,sign,active,0.0,0.0,False,False,NAMED_ENTITY
turkey,INTL_ACTORS,AGENT,sign,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,hold,passive,0.0,0.0312,False,False,NAMED_ENTITY
nato,WEST_ACTORS,AGENT,speak,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,make,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,shut,passive,-0.5421128869056702,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,accuse,active,-0.5421128869056702,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,feel,active,-0.677068829536438,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,PATIENT,call,passive,0.0,0.0,False,True,OUT_GROUP
un,INTL_ACTORS,PATIENT,ban,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,appear,active,0.0,0.0213,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,protect,active,-0.7808676958084106,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,protect,active,-0.7808676958084106,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,AGENT,betray,active,-0.7442122101783752,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,become,active,-0.7615181803703308,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,approve,active,-0.5049905180931091,0.0172,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,begin,active,-0.5049905180931091,0.0172,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,themselves're,active,-0.4969986081123352,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,help,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,discuss,active,0.0,0.1429,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,discuss,active,0.0,0.1429,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,wait,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,take,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,arm,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,arm,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,reply,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,punish,passive,-0.8756552934646606,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,do,active,0.0,0.0312,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,exceed,active,0.0,0.0312,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,exceed,active,0.0,0.0312,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,spring,active,0.0,0.0606,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,outrun,active,0.0,0.0606,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,outrun,active,0.0,0.0606,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,exceed,active,0.0,0.0294,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,exceed,active,0.0,0.0294,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.9522963166236877,0.0476,False,False,NAMED_ENTITY
france,WEST_ACTORS,AGENT,pursue,active,0.0,0.0645,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,overtake,active,0.0,0.0152,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,count,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,count,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,rot,active,-0.8626409769058228,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,diminish,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,respond,active,-0.8657237887382507,0.0227,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,fall,active,-0.8529362082481384,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,supplement,active,0.0,0.0,False,False,NAMED_ENTITY
